GAME_ID,Season ID,Home Team Name,Away Team Name,Home Points,Away Points,Home Win,Match,Date
0021800277,22018,Golden State Warriors,Portland Trail Blazers,125,97,L,POR @ GSW,2018-11-23
0021800278,22018,Los Angeles Lakers,Utah Jazz,90,83,W,LAL vs. UTA,2018-11-23
0021800279,22018,Cleveland Cavaliers,Houston Rockets,117,108,L,HOU @ CLE,2018-11-24
0021800280,22018,Washington Wizards,New Orleans Pelicans,124,114,W,WAS vs. NOP,2018-11-24
0021800281,22018,Minnesota Timberwolves,Chicago Bulls,111,96,L,CHI @ MIN,2018-11-24
0021800282,22018,Oklahoma City Thunder,Denver Nuggets,98,105,W,DEN @ OKC,2018-11-24
0021800283,22018,Dallas Mavericks,Boston Celtics,113,104,L,BOS @ DAL,2018-11-24
0021800284,22018,Milwaukee Bucks,San Antonio Spurs,135,129,W,MIL vs. SAS,2018-11-24
0021800285,22018,Golden State Warriors,Sacramento Kings,117,116,W,GSW vs. SAC,2018-11-24
0021800286,22018,Los Angeles Lakers,Orlando Magic,104,108,L,LAL vs. ORL,2018-11-25
0021800287,22018,Detroit Pistons,Phoenix Suns,118,107,W,DET vs. PHX,2018-11-25
0021800288,22018,Atlanta Hawks,Charlotte Hornets,124,123,L,CHA @ ATL,2018-11-25
0021800289,22018,Brooklyn Nets,Philadelphia 76ers,125,127,W,PHI @ BKN,2018-11-25
0021800290,22018,Toronto Raptors,Miami Heat,125,115,L,MIA @ TOR,2018-11-25
0021800291,22018,Memphis Grizzlies,New York Knicks,98,103,L,MEM vs. NYK,2018-11-25
0021800292,22018,Sacramento Kings,Utah Jazz,112,133,W,UTA @ SAC,2018-11-25
0021800293,22018,Portland Trail Blazers,Los Angeles Clippers,100,104,L,POR vs. LAC,2018-11-25
0021800294,22018,Charlotte Hornets,Milwaukee Bucks,110,107,L,MIL @ CHA,2018-11-26
0021800295,22018,Cleveland Cavaliers,Minnesota Timberwolves,95,102,W,MIN @ CLE,2018-11-26
0021800296,22018,Washington Wizards,Houston Rockets,135,131,W,WAS vs. HOU,2018-11-26
0021800297,22018,Chicago Bulls,San Antonio Spurs,107,108,W,SAS @ CHI,2018-11-26
0021800298,22018,New Orleans Pelicans,Boston Celtics,107,124,L,NOP vs. BOS,2018-11-26
0021800299,22018,Utah Jazz,Indiana Pacers,88,121,L,UTA vs. IND,2018-11-26
0021800300,22018,Golden State Warriors,Orlando Magic,116,110,W,GSW vs. ORL,2018-11-26
0021800301,22018,Detroit Pistons,New York Knicks,115,108,W,DET vs. NYK,2018-11-27
0021800302,22018,Miami Heat,Atlanta Hawks,113,115,L,MIA vs. ATL,2018-11-27
0021800303,22018,Memphis Grizzlies,Toronto Raptors,114,122,W,TOR @ MEM,2018-11-27
0021800304,22018,Denver Nuggets,Los Angeles Lakers,117,85,W,DEN vs. LAL,2018-11-27
0021800305,22018,Phoenix Suns,Indiana Pacers,104,109,W,IND @ PHX,2018-11-27
0021800306,22018,Charlotte Hornets,Atlanta Hawks,108,94,L,ATL @ CHA,2018-11-28
0021800307,22018,Philadelphia 76ers,New York Knicks,117,91,L,NYK @ PHI,2018-11-28
0021800308,22018,Brooklyn Nets,Utah Jazz,91,101,W,UTA @ BKN,2018-11-28
0021800309,22018,Houston Rockets,Dallas Mavericks,108,128,L,HOU vs. DAL,2018-11-28
0021800310,22018,Milwaukee Bucks,Chicago Bulls,116,113,L,CHI @ MIL,2018-11-28
0021800311,22018,Minnesota Timberwolves,San Antonio Spurs,128,89,L,SAS @ MIN,2018-11-28
0021800312,22018,New Orleans Pelicans,Washington Wizards,125,104,L,WAS @ NOP,2018-11-28
0021800313,22018,Oklahoma City Thunder,Cleveland Cavaliers,100,83,W,OKC vs. CLE,2018-11-28
0021800314,22018,Portland Trail Blazers,Orlando Magic,115,112,W,POR vs. ORL,2018-11-28
0021800315,22018,Los Angeles Clippers,Phoenix Suns,115,99,W,LAC vs. PHX,2018-11-28
0021800316,22018,Toronto Raptors,Golden State Warriors,131,128,L,GSW @ TOR,2018-11-29
0021800317,22018,Los Angeles Lakers,Indiana Pacers,104,96,W,LAL vs. IND,2018-11-29
0021800318,22018,Sacramento Kings,Los Angeles Clippers,121,133,L,SAC vs. LAC,2018-11-29
0021800319,22018,Boston Celtics,Cleveland Cavaliers,128,95,L,CLE @ BOS,2018-11-30
0021800320,22018,Charlotte Hornets,Utah Jazz,111,119,L,CHA vs. UTA,2018-11-30
0021800321,22018,Detroit Pistons,Chicago Bulls,107,88,L,CHI @ DET,2018-11-30
0021800322,22018,Philadelphia 76ers,Washington Wizards,123,98,L,WAS @ PHI,2018-11-30
0021800323,22018,Brooklyn Nets,Memphis Grizzlies,125,131,W,MEM @ BKN,2018-11-30
0021800324,22018,Miami Heat,New Orleans Pelicans,106,101,L,NOP @ MIA,2018-11-30
0021800325,22018,Oklahoma City Thunder,Atlanta Hawks,124,109,W,OKC vs. ATL,2018-11-30
0021800326,22018,San Antonio Spurs,Houston Rockets,105,136,L,SAS vs. HOU,2018-11-30
0021800327,22018,Phoenix Suns,Orlando Magic,85,99,W,ORL @ PHX,2018-11-30
0021800328,22018,Los Angeles Lakers,Dallas Mavericks,114,103,W,LAL vs. DAL,2018-11-30
0021800329,22018,Portland Trail Blazers,Denver Nuggets,112,113,L,POR vs. DEN,2018-11-30
0021800330,22018,New York Knicks,Milwaukee Bucks,136,134,W,NYK vs. MIL,2018-12-01
0021800331,22018,Detroit Pistons,Golden State Warriors,111,102,L,GSW @ DET,2018-12-01
0021800332,22018,Cleveland Cavaliers,Toronto Raptors,95,106,W,TOR @ CLE,2018-12-01
0021800333,22018,Washington Wizards,Brooklyn Nets,102,88,W,WAS vs. BKN,2018-12-01
0021800334,22018,Houston Rockets,Chicago Bulls,121,105,L,CHI @ HOU,2018-12-01
0021800335,22018,Minnesota Timberwolves,Boston Celtics,109,118,L,MIN vs. BOS,2018-12-01
0021800336,22018,Sacramento Kings,Indiana Pacers,111,110,L,IND @ SAC,2018-12-01
0021800337,22018,Los Angeles Lakers,Phoenix Suns,120,96,L,PHX @ LAL,2018-12-02
0021800338,22018,Charlotte Hornets,New Orleans Pelicans,109,119,L,CHA vs. NOP,2018-12-02
0021800339,22018,Miami Heat,Utah Jazz,102,100,L,UTA @ MIA,2018-12-02
0021800340,22018,Philadelphia 76ers,Memphis Grizzlies,103,95,L,MEM @ PHI,2018-12-02
0021800341,22018,Dallas Mavericks,Los Angeles Clippers,114,110,L,LAC @ DAL,2018-12-02
0021800342,22018,San Antonio Spurs,Portland Trail Blazers,131,118,W,SAS vs. POR,2018-12-02
0021800343,22018,Detroit Pistons,Oklahoma City Thunder,83,110,W,OKC @ DET,2018-12-03
0021800344,22018,Atlanta Hawks,Golden State Warriors,111,128,W,GSW @ ATL,2018-12-03
0021800345,22018,Brooklyn Nets,Cleveland Cavaliers,97,99,L,BKN vs. CLE,2018-12-03
0021800346,22018,New York Knicks,Washington Wizards,107,110,W,WAS @ NYK,2018-12-03
0021800347,22018,Toronto Raptors,Denver Nuggets,103,106,L,TOR vs. DEN,2018-12-03
0021800348,22018,Minnesota Timberwolves,Houston Rockets,103,91,W,MIN vs. HOU,2018-12-03
0021800349,22018,New Orleans Pelicans,Los Angeles Clippers,126,129,W,LAC @ NOP,2018-12-03
0021800350,22018,Indiana Pacers,Chicago Bulls,96,90,W,IND vs. CHI,2018-12-04
0021800351,22018,Miami Heat,Orlando Magic,90,105,L,MIA vs. ORL,2018-12-04
0021800352,22018,Dallas Mavericks,Portland Trail Blazers,111,102,W,DAL vs. POR,2018-12-04
0021800353,22018,Phoenix Suns,Sacramento Kings,105,122,W,SAC @ PHX,2018-12-04
0021800354,22018,Utah Jazz,San Antonio Spurs,139,105,W,UTA vs. SAS,2018-12-04
0021800355,22018,Cleveland Cavaliers,Golden State Warriors,105,129,W,GSW @ CLE,2018-12-05
0021800356,22018,Orlando Magic,Denver Nuggets,118,124,W,DEN @ ORL,2018-12-05
0021800357,22018,Atlanta Hawks,Washington Wizards,117,131,W,WAS @ ATL,2018-12-05
0021800358,22018,Brooklyn Nets,Oklahoma City Thunder,112,114,W,OKC @ BKN,2018-12-05
0021800359,22018,Toronto Raptors,Philadelphia 76ers,113,102,L,PHI @ TOR,2018-12-05
0021800360,22018,Memphis Grizzlies,Los Angeles Clippers,96,86,L,LAC @ MEM,2018-12-05
0021800361,22018,Milwaukee Bucks,Detroit Pistons,115,92,W,MIL vs. DET,2018-12-05
0021800362,22018,Minnesota Timberwolves,Charlotte Hornets,121,104,W,MIN vs. CHA,2018-12-05
0021800363,22018,New Orleans Pelicans,Dallas Mavericks,132,106,W,NOP vs. DAL,2018-12-05
0021800364,22018,Los Angeles Lakers,San Antonio Spurs,121,113,L,SAS @ LAL,2018-12-05
0021800365,22018,Boston Celtics,New York Knicks,128,100,L,NYK @ BOS,2018-12-06
0021800366,22018,Portland Trail Blazers,Phoenix Suns,108,86,W,POR vs. PHX,2018-12-06
0021800367,22018,Utah Jazz,Houston Rockets,118,91,L,HOU @ UTA,2018-12-06
0021800368,22018,Charlotte Hornets,Denver Nuggets,113,107,L,DEN @ CHA,2018-12-07
0021800369,22018,Detroit Pistons,Philadelphia 76ers,111,117,W,PHI @ DET,2018-12-07
0021800370,22018,Orlando Magic,Indiana Pacers,90,112,L,ORL vs. IND,2018-12-07
0021800371,22018,Brooklyn Nets,Toronto Raptors,106,105,L,TOR @ BKN,2018-12-07
0021800372,22018,Cleveland Cavaliers,Sacramento Kings,110,129,W,SAC @ CLE,2018-12-07
0021800373,22018,Chicago Bulls,Oklahoma City Thunder,114,112,L,OKC @ CHI,2018-12-07
0021800374,22018,New Orleans Pelicans,Memphis Grizzlies,103,107,L,NOP vs. MEM,2018-12-07
0021800375,22018,San Antonio Spurs,Los Angeles Lakers,133,120,L,LAL @ SAS,2018-12-07
0021800376,22018,Phoenix Suns,Miami Heat,98,115,L,PHX vs. MIA,2018-12-07
0021800377,22018,Milwaukee Bucks,Golden State Warriors,95,105,W,GSW @ MIL,2018-12-07
0021800378,22018,Dallas Mavericks,Houston Rockets,107,104,W,DAL vs. HOU,2018-12-08
0021800379,22018,Indiana Pacers,Sacramento Kings,107,97,W,IND vs. SAC,2018-12-08
0021800380,22018,Atlanta Hawks,Denver Nuggets,106,98,L,DEN @ ATL,2018-12-08
0021800381,22018,Cleveland Cavaliers,Washington Wizards,116,101,L,WAS @ CLE,2018-12-08
0021800382,22018,New York Knicks,Brooklyn Nets,104,112,L,NYK vs. BKN,2018-12-08
0021800383,22018,Chicago Bulls,Boston Celtics,77,133,L,CHI vs. BOS,2018-12-08
0021800384,22018,Memphis Grizzlies,Los Angeles Lakers,88,111,W,LAL @ MEM,2018-12-08
0021800385,22018,Portland Trail Blazers,Minnesota Timberwolves,113,105,W,POR vs. MIN,2018-12-08
0021800386,22018,Los Angeles Clippers,Miami Heat,98,121,L,LAC vs. MIA,2018-12-08
0021800387,22018,Detroit Pistons,New Orleans Pelicans,108,116,L,DET vs. NOP,2018-12-09
0021800388,22018,Toronto Raptors,Milwaukee Bucks,99,104,L,TOR vs. MIL,2018-12-09
0021800389,22018,New York Knicks,Charlotte Hornets,107,119,L,NYK vs. CHA,2018-12-09
0021800390,22018,San Antonio Spurs,Utah Jazz,110,97,L,UTA @ SAS,2018-12-09
0021800391,22018,Indiana Pacers,Washington Wizards,109,101,W,IND vs. WAS,2018-12-10
0021800392,22018,Philadelphia 76ers,Detroit Pistons,116,102,W,PHI vs. DET,2018-12-10
0021800393,22018,Boston Celtics,New Orleans Pelicans,113,100,L,NOP @ BOS,2018-12-10
0021800394,22018,Chicago Bulls,Sacramento Kings,89,108,L,CHI vs. SAC,2018-12-10
0021800395,22018,Milwaukee Bucks,Cleveland Cavaliers,108,92,L,CLE @ MIL,2018-12-10
0021800396,22018,Oklahoma City Thunder,Utah Jazz,122,113,L,UTA @ OKC,2018-12-10
0021800397,22018,Dallas Mavericks,Orlando Magic,101,76,W,DAL vs. ORL,2018-12-10
0021800398,22018,Denver Nuggets,Memphis Grizzlies,105,99,L,MEM @ DEN,2018-12-10
0021800399,22018,Phoenix Suns,Los Angeles Clippers,119,123,W,LAC @ PHX,2018-12-10
0021800400,22018,Golden State Warriors,Minnesota Timberwolves,116,108,W,GSW vs. MIN,2018-12-10
0021800401,22018,Los Angeles Lakers,Miami Heat,108,105,W,LAL vs. MIA,2018-12-10
0021800402,22018,Houston Rockets,Portland Trail Blazers,111,104,W,HOU vs. POR,2018-12-11
0021800403,22018,San Antonio Spurs,Phoenix Suns,111,86,L,PHX @ SAS,2018-12-11
0021800404,22018,Los Angeles Clippers,Toronto Raptors,99,123,W,TOR @ LAC,2018-12-11
0021800405,22018,Charlotte Hornets,Detroit Pistons,108,107,L,DET @ CHA,2018-12-12
0021800406,22018,Cleveland Cavaliers,New York Knicks,113,106,W,CLE vs. NYK,2018-12-12
0021800407,22018,Indiana Pacers,Milwaukee Bucks,113,97,L,MIL @ IND,2018-12-12
0021800408,22018,Philadelphia 76ers,Brooklyn Nets,124,127,L,PHI vs. BKN,2018-12-12
0021800409,22018,Washington Wizards,Boston Celtics,125,130,L,WAS vs. BOS,2018-12-12
0021800410,22018,Memphis Grizzlies,Portland Trail Blazers,92,83,L,POR @ MEM,2018-12-12
0021800411,22018,New Orleans Pelicans,Oklahoma City Thunder,118,114,L,OKC @ NOP,2018-12-12
0021800412,22018,Dallas Mavericks,Atlanta Hawks,114,107,L,ATL @ DAL,2018-12-12
0021800413,22018,Utah Jazz,Miami Heat,111,84,L,MIA @ UTA,2018-12-12
0021800414,22018,Sacramento Kings,Minnesota Timberwolves,141,130,L,MIN @ SAC,2018-12-12
0021800415,22018,Golden State Warriors,Toronto Raptors,93,113,L,GSW vs. TOR,2018-12-12
0021800416,22018,Houston Rockets,Los Angeles Lakers,126,111,W,HOU vs. LAL,2018-12-13
0021800417,22018,San Antonio Spurs,Los Angeles Clippers,125,87,W,SAS vs. LAC,2018-12-13
0021800418,22018,Orlando Magic,Chicago Bulls,97,91,L,CHI @ ORL,2018-12-13
0021800419,22018,Phoenix Suns,Dallas Mavericks,99,89,L,DAL @ PHX,2018-12-13
0021800420,22018,Boston Celtics,Atlanta Hawks,129,108,W,BOS vs. ATL,2018-12-14
0021800421,22018,Charlotte Hornets,New York Knicks,124,126,L,CHA vs. NYK,2018-12-14
0021800422,22018,Brooklyn Nets,Washington Wizards,125,118,L,WAS @ BKN,2018-12-14
0021800423,22018,Cleveland Cavaliers,Milwaukee Bucks,102,114,W,MIL @ CLE,2018-12-14
0021800424,22018,Philadelphia 76ers,Indiana Pacers,101,113,L,PHI vs. IND,2018-12-14
0021800425,22018,Memphis Grizzlies,Miami Heat,97,100,L,MEM vs. MIA,2018-12-14
0021800426,22018,Denver Nuggets,Oklahoma City Thunder,109,98,W,DEN vs. OKC,2018-12-14
0021800427,22018,Portland Trail Blazers,Toronto Raptors,128,122,L,TOR @ POR,2018-12-14
0021800428,22018,Sacramento Kings,Golden State Warriors,125,130,W,GSW @ SAC,2018-12-14
0021800429,22018,Orlando Magic,Utah Jazz,96,89,W,ORL vs. UTA,2018-12-15
0021800430,22018,Charlotte Hornets,Los Angeles Lakers,100,128,W,LAL @ CHA,2018-12-15
0021800431,22018,Detroit Pistons,Boston Celtics,113,104,L,BOS @ DET,2018-12-15
0021800432,22018,Memphis Grizzlies,Houston Rockets,97,105,L,MEM vs. HOU,2018-12-15
0021800433,22018,San Antonio Spurs,Chicago Bulls,93,98,W,CHI @ SAS,2018-12-15
0021800434,22018,Oklahoma City Thunder,Los Angeles Clippers,110,104,L,LAC @ OKC,2018-12-15
0021800435,22018,Phoenix Suns,Minnesota Timberwolves,107,99,L,MIN @ PHX,2018-12-15
0021800436,22018,Brooklyn Nets,Atlanta Hawks,144,127,L,ATL @ BKN,2018-12-16
0021800437,22018,Cleveland Cavaliers,Philadelphia 76ers,105,128,W,PHI @ CLE,2018-12-16
0021800438,22018,Indiana Pacers,New York Knicks,110,99,W,IND vs. NYK,2018-12-16
0021800439,22018,Washington Wizards,Los Angeles Lakers,128,110,W,WAS vs. LAL,2018-12-16
0021800440,22018,Dallas Mavericks,Sacramento Kings,113,120,L,DAL vs. SAC,2018-12-16
0021800441,22018,New Orleans Pelicans,Miami Heat,96,102,W,MIA @ NOP,2018-12-16
0021800442,22018,Denver Nuggets,Toronto Raptors,95,86,L,TOR @ DEN,2018-12-16
0021800443,22018,Detroit Pistons,Milwaukee Bucks,104,107,L,DET vs. MIL,2018-12-17
0021800444,22018,New York Knicks,Phoenix Suns,110,128,W,PHX @ NYK,2018-12-17
0021800445,22018,Houston Rockets,Utah Jazz,102,97,W,HOU vs. UTA,2018-12-17
0021800446,22018,Minnesota Timberwolves,Sacramento Kings,132,105,W,MIN vs. SAC,2018-12-17
0021800447,22018,Oklahoma City Thunder,Chicago Bulls,121,96,L,CHI @ OKC,2018-12-17
0021800448,22018,San Antonio Spurs,Philadelphia 76ers,123,96,W,SAS vs. PHI,2018-12-17
0021800449,22018,Golden State Warriors,Memphis Grizzlies,110,93,L,MEM @ GSW,2018-12-17
0021800450,22018,Los Angeles Clippers,Portland Trail Blazers,127,131,L,LAC vs. POR,2018-12-17
0021800451,22018,Indiana Pacers,Cleveland Cavaliers,91,92,L,IND vs. CLE,2018-12-18
0021800452,22018,Atlanta Hawks,Washington Wizards,118,110,W,ATL vs. WAS,2018-12-18
0021800453,22018,Brooklyn Nets,Los Angeles Lakers,115,110,W,BKN vs. LAL,2018-12-18
0021800454,22018,Denver Nuggets,Dallas Mavericks,126,118,W,DEN vs. DAL,2018-12-18
0021800455,22018,Charlotte Hornets,Cleveland Cavaliers,110,99,W,CHA vs. CLE,2018-12-19
0021800456,22018,Orlando Magic,San Antonio Spurs,90,129,W,SAS @ ORL,2018-12-19
0021800457,22018,Philadelphia 76ers,New York Knicks,131,109,W,PHI vs. NYK,2018-12-19
0021800458,22018,Boston Celtics,Phoenix Suns,103,111,L,BOS vs. PHX,2018-12-19
0021800459,22018,Toronto Raptors,Indiana Pacers,99,96,L,IND @ TOR,2018-12-19
0021800460,22018,Chicago Bulls,Brooklyn Nets,93,96,L,CHI vs. BKN,2018-12-19
0021800461,22018,Houston Rockets,Washington Wizards,136,118,W,HOU vs. WAS,2018-12-19
0021800462,22018,Milwaukee Bucks,New Orleans Pelicans,123,115,L,NOP @ MIL,2018-12-19
0021800463,22018,Minnesota Timberwolves,Detroit Pistons,123,129,W,DET @ MIN,2018-12-19
0021800464,22018,Utah Jazz,Golden State Warriors,108,103,W,UTA vs. GSW,2018-12-19
0021800465,22018,Portland Trail Blazers,Memphis Grizzlies,99,92,L,MEM @ POR,2018-12-19
0021800466,22018,Sacramento Kings,Oklahoma City Thunder,113,132,L,SAC vs. OKC,2018-12-19
0021800467,22018,Miami Heat,Houston Rockets,101,99,W,MIA vs. HOU,2018-12-20
0021800468,22018,Los Angeles Clippers,Dallas Mavericks,125,121,L,DAL @ LAC,2018-12-20
0021800469,22018,Charlotte Hornets,Detroit Pistons,98,86,L,DET @ CHA,2018-12-21
0021800470,22018,Toronto Raptors,Cleveland Cavaliers,126,110,L,CLE @ TOR,2018-12-21
0021800471,22018,Brooklyn Nets,Indiana Pacers,106,114,W,IND @ BKN,2018-12-21
0021800472,22018,New York Knicks,Atlanta Hawks,107,114,L,NYK vs. ATL,2018-12-21
0021800473,22018,Boston Celtics,Milwaukee Bucks,107,120,W,MIL @ BOS,2018-12-21
0021800474,22018,Chicago Bulls,Orlando Magic,90,80,L,ORL @ CHI,2018-12-21
0021800475,22018,San Antonio Spurs,Minnesota Timberwolves,124,98,W,SAS vs. MIN,2018-12-21
0021800476,22018,Portland Trail Blazers,Utah Jazz,90,120,W,UTA @ POR,2018-12-21
0021800477,22018,Sacramento Kings,Memphis Grizzlies,102,99,W,SAC vs. MEM,2018-12-21
0021800478,22018,Los Angeles Lakers,New Orleans Pelicans,112,104,W,LAL vs. NOP,2018-12-21
0021800479,22018,Los Angeles Clippers,Denver Nuggets,132,111,L,DEN @ LAC,2018-12-22
0021800480,22018,Washington Wizards,Phoenix Suns,149,146,W,WAS vs. PHX,2018-12-22
0021800481,22018,Philadelphia 76ers,Toronto Raptors,126,101,W,PHI vs. TOR,2018-12-22
0021800482,22018,Miami Heat,Milwaukee Bucks,94,87,W,MIA vs. MIL,2018-12-22
0021800483,22018,Houston Rockets,San Antonio Spurs,108,101,L,SAS @ HOU,2018-12-22
0021800484,22018,Golden State Warriors,Dallas Mavericks,120,116,L,DAL @ GSW,2018-12-22
0021800485,22018,Utah Jazz,Oklahoma City Thunder,106,107,L,UTA vs. OKC,2018-12-22
0021800486,22018,Detroit Pistons,Atlanta Hawks,95,98,L,DET vs. ATL,2018-12-23
0021800487,22018,Indiana Pacers,Washington Wizards,105,89,W,IND vs. WAS,2018-12-23
0021800488,22018,Boston Celtics,Charlotte Hornets,119,103,W,BOS vs. CHA,2018-12-23
0021800489,22018,Brooklyn Nets,Phoenix Suns,111,103,W,BKN vs. PHX,2018-12-23
0021800490,22018,Cleveland Cavaliers,Chicago Bulls,92,112,W,CHI @ CLE,2018-12-23
0021800491,22018,Orlando Magic,Miami Heat,91,115,L,ORL vs. MIA,2018-12-23
0021800492,22018,Sacramento Kings,New Orleans Pelicans,122,117,W,SAC vs. NOP,2018-12-23
0021800493,22018,Oklahoma City Thunder,Minnesota Timberwolves,112,114,L,OKC vs. MIN,2018-12-23
0021800494,22018,Golden State Warriors,Los Angeles Clippers,129,127,L,LAC @ GSW,2018-12-23
0021800495,22018,Portland Trail Blazers,Dallas Mavericks,121,118,L,DAL @ POR,2018-12-23
0021800496,22018,Los Angeles Lakers,Memphis Grizzlies,99,107,L,LAL vs. MEM,2018-12-23
0021800497,22018,New York Knicks,Milwaukee Bucks,95,109,L,NYK vs. MIL,2018-12-25
0021800498,22018,Houston Rockets,Oklahoma City Thunder,113,109,W,HOU vs. OKC,2018-12-25
0021800499,22018,Boston Celtics,Philadelphia 76ers,121,114,W,BOS vs. PHI,2018-12-25
0021800500,22018,Golden State Warriors,Los Angeles Lakers,101,127,W,LAL @ GSW,2018-12-25
0021800501,22018,Utah Jazz,Portland Trail Blazers,117,96,L,POR @ UTA,2018-12-25
0021800502,22018,Detroit Pistons,Washington Wizards,106,95,W,DET vs. WAS,2018-12-26
0021800503,22018,Orlando Magic,Phoenix Suns,120,122,L,ORL vs. PHX,2018-12-26
0021800504,22018,Atlanta Hawks,Indiana Pacers,121,129,W,IND @ ATL,2018-12-26
0021800505,22018,Brooklyn Nets,Charlotte Hornets,134,132,L,CHA @ BKN,2018-12-26
0021800506,22018,Miami Heat,Toronto Raptors,104,106,L,MIA vs. TOR,2018-12-26
0021800507,22018,Chicago Bulls,Minnesota Timberwolves,94,119,L,CHI vs. MIN,2018-12-26
0021800508,22018,Memphis Grizzlies,Cleveland Cavaliers,95,87,W,MEM vs. CLE,2018-12-26
0021800509,22018,Dallas Mavericks,New Orleans Pelicans,122,119,L,NOP @ DAL,2018-12-26
0021800510,22018,San Antonio Spurs,Denver Nuggets,111,103,L,DEN @ SAS,2018-12-26
0021800511,22018,Los Angeles Clippers,Sacramento Kings,127,118,W,LAC vs. SAC,2018-12-26
0021800512,22018,Houston Rockets,Boston Celtics,127,113,L,BOS @ HOU,2018-12-27
0021800513,22018,Milwaukee Bucks,New York Knicks,112,96,L,NYK @ MIL,2018-12-27
0021800514,22018,Sacramento Kings,Los Angeles Lakers,117,116,W,SAC vs. LAL,2018-12-27
0021800515,22018,Utah Jazz,Philadelphia 76ers,97,114,L,UTA vs. PHI,2018-12-27
0021800516,22018,Golden State Warriors,Portland Trail Blazers,109,110,W,POR @ GSW,2018-12-27
0021800517,22018,Charlotte Hornets,Brooklyn Nets,100,87,W,CHA vs. BKN,2018-12-28
0021800518,22018,Indiana Pacers,Detroit Pistons,125,88,W,IND vs. DET,2018-12-28
0021800519,22018,Orlando Magic,Toronto Raptors,116,87,L,TOR @ ORL,2018-12-28
0021800520,22018,Washington Wizards,Chicago Bulls,92,101,L,WAS vs. CHI,2018-12-28
0021800521,22018,Miami Heat,Cleveland Cavaliers,118,94,L,CLE @ MIA,2018-12-28
0021800522,22018,Minnesota Timberwolves,Atlanta Hawks,120,123,W,ATL @ MIN,2018-12-28
0021800523,22018,New Orleans Pelicans,Dallas Mavericks,114,112,W,NOP vs. DAL,2018-12-28
0021800524,22018,Denver Nuggets,San Antonio Spurs,102,99,W,DEN vs. SAS,2018-12-28
0021800525,22018,Phoenix Suns,Oklahoma City Thunder,102,118,L,PHX vs. OKC,2018-12-28
0021800526,22018,Los Angeles Lakers,Los Angeles Clippers,107,118,L,LAL vs. LAC,2018-12-28
0021800527,22018,Milwaukee Bucks,Brooklyn Nets,129,115,L,BKN @ MIL,2018-12-29
0021800528,22018,New Orleans Pelicans,Houston Rockets,104,108,W,HOU @ NOP,2018-12-29
0021800529,22018,Atlanta Hawks,Cleveland Cavaliers,111,108,L,CLE @ ATL,2018-12-29
0021800530,22018,Washington Wizards,Charlotte Hornets,130,126,L,CHA @ WAS,2018-12-29
0021800531,22018,Memphis Grizzlies,Boston Celtics,103,112,W,BOS @ MEM,2018-12-29
0021800532,22018,Utah Jazz,New York Knicks,129,97,L,NYK @ UTA,2018-12-29
0021800533,22018,Phoenix Suns,Denver Nuggets,118,122,W,DEN @ PHX,2018-12-29
0021800534,22018,Portland Trail Blazers,Golden State Warriors,105,115,L,POR vs. GSW,2018-12-29
0021800535,22018,Los Angeles Clippers,San Antonio Spurs,111,122,L,LAC vs. SAS,2018-12-29
0021800536,22018,Orlando Magic,Detroit Pistons,109,107,W,ORL vs. DET,2018-12-30
0021800537,22018,Miami Heat,Minnesota Timberwolves,104,113,W,MIN @ MIA,2018-12-30
0021800538,22018,Toronto Raptors,Chicago Bulls,95,89,W,TOR vs. CHI,2018-12-30
0021800539,22018,Dallas Mavericks,Oklahoma City Thunder,105,103,W,DAL vs. OKC,2018-12-30
0021800540,22018,Portland Trail Blazers,Philadelphia 76ers,129,95,W,POR vs. PHI,2018-12-30
0021800541,22018,Los Angeles Lakers,Sacramento Kings,121,114,L,SAC @ LAL,2018-12-30
0021800542,22018,Indiana Pacers,Atlanta Hawks,116,108,W,IND vs. ATL,2018-12-31
0021800543,22018,Charlotte Hornets,Orlando Magic,125,100,L,ORL @ CHA,2018-12-31
0021800544,22018,Houston Rockets,Memphis Grizzlies,113,101,L,MEM @ HOU,2018-12-31
0021800545,22018,San Antonio Spurs,Boston Celtics,120,111,L,BOS @ SAS,2018-12-31
0021800546,22018,New Orleans Pelicans,Minnesota Timberwolves,123,114,W,NOP vs. MIN,2018-12-31
0021800547,22018,Oklahoma City Thunder,Dallas Mavericks,122,102,W,OKC vs. DAL,2018-12-31
0021800548,22018,Phoenix Suns,Golden State Warriors,109,132,L,PHX vs. GSW,2018-12-31
0021800549,22018,Toronto Raptors,Utah Jazz,122,116,W,TOR vs. UTA,2019-01-01
0021800550,22018,Milwaukee Bucks,Detroit Pistons,121,98,L,DET @ MIL,2019-01-01
0021800551,22018,Denver Nuggets,New York Knicks,115,108,L,NYK @ DEN,2019-01-01
0021800552,22018,Sacramento Kings,Portland Trail Blazers,108,113,W,POR @ SAC,2019-01-01
0021800553,22018,Los Angeles Clippers,Philadelphia 76ers,113,119,L,LAC vs. PHI,2019-01-01
0021800554,22018,Charlotte Hornets,Dallas Mavericks,84,122,W,DAL @ CHA,2019-01-02
0021800555,22018,Cleveland Cavaliers,Miami Heat,92,117,L,CLE vs. MIA,2019-01-02
0021800556,22018,Washington Wizards,Atlanta Hawks,114,98,W,WAS vs. ATL,2019-01-02
0021800557,22018,Brooklyn Nets,New Orleans Pelicans,126,121,W,BKN vs. NOP,2019-01-02
